osm_id,name,road_ref,road_class,max_speed,city,geog
27166273,Malinová,,living_street,,Brno,010200000009000000233EC10F189F3040B4FA34385BA14840A1DBA6D3159F3040C75D297057A148406695E35F159F30404CEC905154A1484095E535C0169F3040C5B8D1B650A148401D058882199F30407927FAD74DA148404578C59D1C9F30402D4E6B894BA148407879DF9D219F3040FE5F75E448A148404419AA622A9F3040C59BEBEA44A14840FCE5EECE359F30400236D6B441A14840
"[27166273, 26190814]",Malinová,,living_street,,Brno,01020000000D00000016C1FF56B29F304064EB19C231A14840EE9579ABAE9F30405723BBD232A14840B01AF09EA89F3040623BCE2335A14840739769A09E9F30401392167838A14840A55BC0159A9F304083D1F6F939A14840F58079C8949F3040A088450C3BA14840D8220E7E879F3040945055FC3AA14840B0BAC4477A9F304047B30D373BA1484015AB06616E9F3040D0F23CB83BA14840DEF824C1659F3040EDF1423A3CA14840E5A4E661579F30407545DF933DA14840FD9BBC6D4B9F3040D4EBBBC73EA14840FCE5EECE359F30400236D6B441A14840
40191442,Weissova,37915,tertiary,50,Brno,01020000000700000016C1FF56B29F304064EB19C231A148407D7E73DAAE9F3040F9DE3A5A30A148402CC0D254AA9F3040FAD005F52DA14840F88A6EBDA69F3040F08AE07F2BA14840B70E69AF999F3040A73FFB9122A148408A09C5B1899F3040A88AA9F413A14840778368AD689F3040E8E2CA34F5A04840
26190863,Rygle,,living_street,,Brno,010200000003000000FCE5EECE359F30400236D6B441A148404BFF379B339F3040D9322ABA3FA14840766D6FB7249F30409F03CB1132A14840
27166273,Malinová,,living_street,,Brno,010200000009000000FCE5EECE359F30400236D6B441A148404419AA622A9F3040C59BEBEA44A148407879DF9D219F3040FE5F75E448A148404578C59D1C9F30402D4E6B894BA148401D058882199F30407927FAD74DA1484095E535C0169F3040C5B8D1B650A148406695E35F159F30404CEC905154A14840A1DBA6D3159F3040C75D297057A14840233EC10F189F3040B4FA34385BA14840
"[27166273, 26190814]",Malinová,,living_street,,Brno,01020000000D000000FCE5EECE359F30400236D6B441A14840FD9BBC6D4B9F3040D4EBBBC73EA14840E5A4E661579F30407545DF933DA14840DEF824C1659F3040EDF1423A3CA1484015AB06616E9F3040D0F23CB83BA14840B0BAC4477A9F304047B30D373BA14840D8220E7E879F3040945055FC3AA14840F58079C8949F3040A088450C3BA14840A55BC0159A9F304083D1F6F939A14840739769A09E9F30401392167838A14840B01AF09EA89F3040623BCE2335A14840EE9579ABAE9F30405723BBD232A1484016C1FF56B29F304064EB19C231A14840
26190730,Drápelova,,living_street,,Brno,01020000000200000068E90AB6119F30401857016322A148404F58E201659F304017BE199018A14840
26190863,Rygle,,living_street,,Brno,01020000000200000068E90AB6119F30401857016322A14840766D6FB7249F30409F03CB1132A14840
26190863,Rygle,,living_street,,Brno,01020000000300000068E90AB6119F30401857016322A148404B7DB4931C9F3040B979991716A14840B5CB12F81E9F304073918CE612A14840
"[40191441, 591503026]","['Mokrohorská', 'Drápelova']",,"['residential', 'living_street']",50,Brno,01020000000A00000068E90AB6119F30401857016322A14840CA445BDFD19E3040F64D50792AA14840961AEB2CC49E304019F0E8352CA148407ACD61AD909E3040992CEE3F32A148401AF8F653889E30406FEFBF3A33A148400CC5C2B57F9E30400FCDE1FF33A14840786748707E9E30406C30C3352DA14840135A208B7E9E3040559808652BA148406C15B3147F9E30400344C18C29A14840E772DE5A819E30407C725EAD24A14840
26190886,Jetelová,,living_street,,Brno,010200000002000000293FA9F6E99E3040909955E938A14840766D6FB7249F30409F03CB1132A14840
26190863,Rygle,,living_street,,Brno,010200000002000000766D6FB7249F30409F03CB1132A1484068E90AB6119F30401857016322A14840
26190886,Jetelová,,living_street,,Brno,010200000002000000766D6FB7249F30409F03CB1132A14840CE4F711C789F304062DC685B28A14840
26190886,Jetelová,,living_street,,Brno,010200000002000000766D6FB7249F30409F03CB1132A14840293FA9F6E99E3040909955E938A14840
26190863,Rygle,,living_street,,Brno,010200000003000000766D6FB7249F30409F03CB1132A148404BFF379B339F3040D9322ABA3FA14840FCE5EECE359F30400236D6B441A14840
26190886,Jetelová,,living_street,,Brno,010200000002000000CE4F711C789F304062DC685B28A14840766D6FB7249F30409F03CB1132A14840
26212715,Na klínku,,living_street,,Brno,01020000000500000063E712B3039F3040379902E32AA04840E635C016059F3040BF8A42812DA048403E192D51079F3040ED7200B331A04840F84D06EC0F9F3040F0B03F3F42A04840EDDC0FD3199F30405C5F7F6D58A04840
26212756,Loučná,,residential,30,Brno,01020000000300000063E712B3039F3040379902E32AA04840BFE83C748B9E30401BA9ADC733A04840211DC308869E304009F6042E34A04840
241504459,Pod kaplí,,residential,30,Brno,01020000000700000063E712B3039F3040379902E32AA048403A54F8D8029F3040503D2D9A29A0484001AA132BFE9E3040BFAFDBB122A048404689A768F69E3040B8E3F2C418A04840EF74E789E79E30403E192D5107A0484009DDCAB7E39E3040A51E584403A04840CECA51DBE19E3040A69A594B01A04840
1433218386,Loučná,,living_street,,Brno,01020000000300000063E712B3039F3040379902E32AA04840EE3B2B0E0C9F30404A1E99582AA048403C2EAA45449F30403430F2B226A04840
26212821,Soběslavova,,residential,50,Brno,0102000000040000001F0CE13DAC9E3040CF712486D39F48406A21B715B19E304082EE810CD39F4840C1525DC0CB9E3040D17D946CD09F484008CBD8D0CD9E3040EFDEF6A9CF9F4840
27166160,Soběslavova,,residential,50,Brno,0102000000040000001F0CE13DAC9E3040CF712486D39F48406F8DBE38A79E3040D52E5C0CD49F484079B361A81E9E3040F7D33549E29F4840D74A8D75169E3040B5262724E39F4840
27166161,Pod kaplí,,residential,30,Brno,0102000000030000001F0CE13DAC9E3040CF712486D39F4840D803F74DAB9E30408236397CD29F48406366FA809B9E30403CFDFBE7C49F4840
1433218386,Loučná,,living_street,,Brno,0102000000030000003C2EAA45449F30403430F2B226A04840EE3B2B0E0C9F30404A1E99582AA0484063E712B3039F3040379902E32AA04840
26212756,Loučná,,residential,30,Brno,010200000003000000211DC308869E304009F6042E34A04840BFE83C748B9E30401BA9ADC733A0484063E712B3039F3040379902E32AA04840
27166164,Útěchovská,,tertiary,50,Brno,010200000005000000211DC308869E304009F6042E34A04840C02E79F29F9E30406CC6B31545A04840C4190D2ABB9E3040886F17505EA04840A54522D9C89E304023C78CA669A04840195EA4ABCF9E3040DE77674870A04840
27166164,Útěchovská,,tertiary,50,Brno,010200000005000000211DC308869E304009F6042E34A0484037EB4262719E3040FE1C305926A048409727C6E86F9E30403AC54F8825A04840653497C0529E30406787AEFA12A048408BDAA2714D9E3040104E55EB0EA04840
26152036,Na kovárně,,tertiary,50,Brno,0102000000020000001D95F661189F304010C935AA78A04840E11577723C9F30404594409479A04840
26152036,Na kovárně,,tertiary,50,Brno,0102000000040000001D95F661189F304010C935AA78A0484031282E22E59E3040937F773C77A048401DD02DCFDE9E30404CB90C4977A0484091FF136DD89E304004F3A15577A04840
44633993,Na klínku,,residential,50,Brno,0102000000040000001D95F661189F304010C935AA78A0484005813A8A189F304040AF2E5D77A0484051CA5AF91B9F3040A612F9895EA0484028DB1BD71A9F3040E308089C5BA04840
27166161,Pod kaplí,,residential,30,Brno,0102000000030000006366FA809B9E30403CFDFBE7C49F4840D803F74DAB9E30408236397CD29F48401F0CE13DAC9E3040CF712486D39F4840
44633993,Na klínku,,residential,50,Brno,01020000000400000028DB1BD71A9F3040E308089C5BA0484051CA5AF91B9F3040A612F9895EA0484005813A8A189F304040AF2E5D77A048401D95F661189F304010C935AA78A04840
40547722,Útěchovská,,tertiary,50,Brno,010200000002000000D74A8D75169E3040B5262724E39F4840C4AB51B4179E3040A32BC71AE49F4840
27166160,Soběslavova,,residential,50,Brno,010200000004000000D74A8D75169E3040B5262724E39F484079B361A81E9E3040F7D33549E29F48406F8DBE38A79E3040D52E5C0CD49F48401F0CE13DAC9E3040CF712486D39F4840
"[685266145, 685266146, 685266147, 685266148, 40547721, 40547722, 26140023, 26140025]","['Útěchovská', 'Kociánka']",,tertiary,"['90', '70', '50']",Brno,010200000058000000D74A8D75169E3040B5262724E39F48405C381092059E30402FC214E5D29F4840F5CD4763FE9D3040561234C1CB9F4840B0BD6081F99D3040C4EE3B86C79F4840781FECB9F19D3040204CE548C29F48400884E7EFEF9D304032474552C19F48404CFBE6FEEA9D3040F21B70A7BE9F484079E51F22DA9D30403E48AA4AB69F4840730B02D0CD9D30409A91E634B09F48401523A69FCB9D3040C4A00216AF9F4840ECE52D0DB29D3040B909AD3DA29F48407C5E961BB19D304054443CC8A19F484006AA3583AE9D30403731C96DA09F4840F7562426A89D3040AA8251499D9F48408EF458E9A49D3040D40737BE9B9F484012AB9A7BA39D3040519FE40E9B9F4840C00067CE9F9D3040A647533D999F4840CF36925F9A9D3040E99E758D969F484078BBB953959D30401943EF43949F4840076AE7EA7D9D3040900EB4A7899F48400A26A36F779D3040974D25A8869F4840A95038166F9D304022FB20CB829F48404EA89663689D3040FAFDAC437F9F4840DEF824C1659D3040614557337C9F48401E6CB1DB679D30402881CD39789F4840A5B3DD4E6C9D3040B961CA76749F4840ACADD85F769D30405D2FF2576D9F4840F96706F1819D30403744262A659F48409EFC27C9849D3040AA7B09BA629F484074ED0BE8859D3040040FC292619F4840A329F16F869D30406AE0A2EE5E9F4840D99E0F85859D30406010470D5C9F48403B9F4B82819D3040BB67B85C589F484020FAA4C97B9D3040F9ED354E549F4840466C66E3779D30408339D5B5519F48401AD8CF07709D3040CC0BB08F4E9F48406C3D4338669D3040DFF8DA334B9F48405760C8EA569D304077402322469F48409C9B80704F9D304007BFC3A3439F4840B8FB66AC479D30407924B957419F48408782BE993D9D3040CEB8BAAD3E9F4840E7A15B54309D3040DBE275583C9F4840AE4A22FB209D30404DD2A1783A9F48403DEE5BAD139D3040DD4A0A87399F48400ABE69FAEC9C3040146A3CC7369F4840EC9B4539E29C30409D0BC803369F484061A35126DA9C3040DF14FB70359F4840E2C8A8D7D29C304027F50AB0349F4840672F3608CE9C30401BD7BFEB339F484048911040C59C3040101BD1E2319F4840C73A66EABF9C3040BEC6890A309F48400C8A8B48B99C3040302C7FBE2D9F4840EF9BB11EAD9C3040273A819F279F48405645B8C9A89C3040A0484101259F4840C8E3B3869C9C3040867BC0971D9F4840B92B05EE8A9C30407BBC900E0F9F4840BB7F2C44879C3040B27F9E060C9F4840A63B99C9819C30407903CC7C079F4840F964C570759C304047228F3B009F48405DB928C46D9C30408B6544B3FC9E48405217DF066B9C3040B5464E70FB9E48403802A72D649C3040934EC9DEF79E48400C2659E25C9C3040831D5ABFF49E48409ECA0E96569C30408A703898F29E484093EB014E4A9C30404AA7BFA8EE9E4840B36F383D399C30401159FF42EA9E4840B421FFCC209C304038BD8BF7E39E48407349D576139C304081334289E09E4840C96A042C039C304006240626DC9E484052A4B1ACEA9B3040510251E6D59E4840D4C3865DCA9B30404A4AD5D1CC9E484081FEE7D5A59B3040CD0B0B49C19E48401B7629BF569B30400A9A3B9FA69E4840ABFC7CA53D9B3040B5B409E69E9E4840A03D4D1C2F9B304040D8CE9C9A9E48406DF9ED90079B3040AB2924F48E9E48406C04E275FD9A30401EA9BEF38B9E4840323A2009FB9A3040BFBA2A508B9E4840C3B57F0AEC9A3040AFEB17EC869E484092AC6818E39A304027FAD74D849E4840FFAD090ED49A3040C52C6AE67F9E48404B22FB20CB9A304037DA160A7D9E4840254B9CCBC39A3040DFB42AD3799E48408907944DB99A304025C2D034729E484027CA94C5B39A30405C435F306E9E4840FFB27BF2B09A30402EB18DD36B9E484034EBD67CA69A30404ACFF412639E48404EF79562A29A3040FF85D4A35F9E4840
26212849,Borová,,residential,50,Brno,010200000006000000887A0B35549E304086DDC199A9A04840BAEBB6555A9E304063F9A9E0A6A04840CBF78C44689E304065332CEBA3A0484082DEC0898D9E304075FFFDCE9BA048404C7CA477E09E30402B63E87D88A048408A3FE5F3E59E30400246973787A04840
622087695,Útěchovská,,tertiary,50,Brno,0102000000020000008A3FE5F3E59E30400246973787A0484091FF136DD89E304004F3A15577A04840
26212849,Borová,,residential,50,Brno,0102000000060000008A3FE5F3E59E30400246973787A048404C7CA477E09E30402B63E87D88A0484082DEC0898D9E304075FFFDCE9BA04840CBF78C44689E304065332CEBA3A04840BAEBB6555A9E304063F9A9E0A6A04840887A0B35549E304086DDC199A9A04840
224210011,Útěchovská,,tertiary,50,Brno,0102000000040000008A3FE5F3E59E30400246973787A0484008C666ECF09E3040B4ED0FEF94A04840AD1B4A48FF9E3040B6813B50A7A0484008D858D3069F3040E1B37570B0A04840
26213081,Rozárka,,residential,50,Brno,0102000000020000007748D6862FA0304031CD74AF93A048408E14DBEE2FA03040CC1EB292A0A04840
"[394979100, 394979094]",Rozárka,,"['living_street', 'residential']",50,Brno,01020000000D0000007748D6862FA0304031CD74AF93A04840332207DB3EA03040A979D85592A04840A6C7009A52A03040BC32B96290A04840E688C6246DA03040E17030E58DA04840FE158D1079A03040F9426DC08CA04840FF3EE3C281A03040A159C8128CA04840C128F7F186A030408F92B2A08BA04840D5A8D1F58EA03040776A89F08AA048409E08E23C9CA03040903CC6CB89A048409BF00170A2A030401FE340FE88A0484057659588A6A030401A9CD20B88A04840A3AEB5F7A9A03040859A7C0E87A048405F7F6D58AEA030401B8E9DA685A04840
"[26212936, 394979100]",Rozárka,,residential,50,Brno,0102000000040000007748D6862FA0304031CD74AF93A04840A1E760472DA030402695849F93A04840FDB6CC8EF99F304056C334C291A048407F4FAC53E59F3040D98DE32C91A04840
"[233076489, 26212951]",Síčka,,"['living_street', 'residential']",50,Brno,010200000004000000DA42EB3C859F30407839364C7EA04840DE3B6A4C889F3040E34B4D277EA048402F7315E6989F3040AEF60BD17CA048408CE8E802A89F30407FD4CB947BA04840
26212951,Síčka,,residential,50,Brno,010200000006000000DA42EB3C859F30407839364C7EA048406BFB0DC97F9F3040B9FAB1497EA048406ECB36267A9F30404859750C7EA04840095971056F9F3040017F9D407DA0484075125B8B609F3040550D67237CA048409CECB0D3599F3040CD71135A7BA04840
26212954,Zkratka,,residential,50,Brno,010200000005000000DA42EB3C859F30407839364C7EA04840096B63EC849F3040E9EEDF617FA04840836BEEE87F9F30403EA6FFF686A04840796D80E37C9F30401E1F88878BA0484097BA75487B9F3040358930348DA04840
26212936,Rozárka,,residential,50,Brno,01020000000600000097BA75487B9F3040358930348DA04840B3DB1D087F9F304088E3AF7F8DA048403DBDAD4F949F304028A72CF98EA04840BD8C62B9A59F3040C2233B808FA048406FD8B628B39F3040697C15CF8FA048407F4FAC53E59F3040D98DE32C91A04840
26212936,Rozárka,,residential,50,Brno,01020000000300000097BA75487B9F3040358930348DA04840E342D433739F3040B2344B5D8DA04840BD6B75DE6B9F30402FB253628DA04840
26212954,Zkratka,,residential,50,Brno,01020000000500000097BA75487B9F3040358930348DA04840796D80E37C9F30401E1F88878BA04840836BEEE87F9F30403EA6FFF686A04840096B63EC849F3040E9EEDF617FA04840DA42EB3C859F30407839364C7EA04840
26213036,Zdislavina,,living_street,,Brno,0102000000020000007F4FAC53E59F3040D98DE32C91A0484078CEBB56E79F30403B191C25AFA04840
"[26212936, 394979100]",Rozárka,,residential,50,Brno,0102000000040000007F4FAC53E59F3040D98DE32C91A04840FDB6CC8EF99F304056C334C291A04840A1E760472DA030402695849F93A048407748D6862FA0304031CD74AF93A04840
26212936,Rozárka,,residential,50,Brno,0102000000060000007F4FAC53E59F3040D98DE32C91A048406FD8B628B39F3040697C15CF8FA04840BD8C62B9A59F3040C2233B808FA048403DBDAD4F949F304028A72CF98EA04840B3DB1D087F9F304088E3AF7F8DA0484097BA75487B9F3040358930348DA04840
26212936,Rozárka,,residential,50,Brno,010200000003000000BD6B75DE6B9F30402FB253628DA04840E342D433739F3040B2344B5D8DA0484097BA75487B9F3040358930348DA04840
553561971,Zeiberlichova,37915,tertiary,30,Brno,010200000007000000BD6B75DE6B9F30402FB253628DA04840187B2FBE689F3040364DE9AA8AA04840D9CB5B1A649F30401AD01CA386A04840004A8D1A5D9F3040A683503981A0484024F895BD5B9F30408970DDDE7FA048405A6DB4D25A9F30403073CB587EA048409CECB0D3599F3040CD71135A7BA04840
"[553561971, 50561757]",Zeiberlichova,37915,tertiary,30,Brno,010200000009000000BD6B75DE6B9F30402FB253628DA04840AB7015D56C9F3040117F03498EA04840EC17EC866D9F3040048992358FA0484009E9DFE46D9F3040F892212290A048405C435F306E9F30407A57981991A04840D3179D876E9F3040A2DE420D95A0484074571B086E9F30403D224B8B9FA0484054F53CC9679F30405CBA38E0A9A04840133AF93E669F30407E9E5099ACA04840
26213036,Zdislavina,,living_street,,Brno,01020000000200000078CEBB56E79F30403B191C25AFA048407F4FAC53E59F3040D98DE32C91A04840
26213081,Rozárka,,residential,50,Brno,0102000000020000006A52657330A0304075C0BF52A7A048408E14DBEE2FA03040CC1EB292A0A04840
1136469656,Rozárka,,living_street,,Brno,01020000000500000093533BC3D4A0304062A7B3EE7AA048404F2FE708CFA030409D8B1AA77CA048403F74417DCBA03040724EECA17DA048404C2E6B07C8A0304096DC17867EA04840E9BC21E8C3A030408FEB95687FA04840
"[1136469657, 26213247]",Rozárka,,living_street,,Brno,01020000000700000093533BC3D4A0304062A7B3EE7AA04840ED293927F6A03040E6BF513C78A048400F98874CF9A03040A5749FD277A04840AF134D56FBA03040A5EA686677A04840CCB0F61CFDA03040F32B8CE376A04840D8D7BAD408A13040EFAE0EDB71A04840F2D885D50EA13040BF805EB873A04840
233076486,Melatín,,living_street,,Brno,010200000005000000E417B90265A03040DB08D51753A04840D826BAD342A030406A61606754A04840CF786C150EA03040BBAF6FCC57A0484049DA8D3EE69F30406D205D6C5AA04840B5D2B540CC9F304083B8173D5CA04840
1084278587,Melatín,,living_street,,Brno,010200000004000000E417B90265A03040DB08D51753A04840CA3159DC7FA0304054E9825550A04840C1E03F8287A03040CB4D2F8C4FA048403FCF55A98FA03040A863DF5F4EA04840
26213277,Na rychtě,,living_street,,Brno,0102000000110000008CE8E802A89F30407FD4CB947BA04840BAD0A634AC9F3040F23FF9BB77A048403C7B78E0AD9F3040053B59C576A04840ED612F14B09F3040BE326FD575A048401A1F1CA2C09F3040627028D76FA04840CA558737C69F3040448BC7A06EA04840E5B27680CC9F3040BC934F8F6DA0484094FD4EEED29F304004745FCE6CA04840DEDEDA2ED99F3040C3FA9A406CA048401A93B4D1EF9F304017FF2DB76AA048402162DE3E06A0304035D6598869A048405EF1D4230DA030405393E00D69A0484051EFF32911A030407755568968A0484047EF0A3323A03040434E041665A048401B9BC2EF4BA030401EF3A6C75BA048403B76AB425EA03040CE6850D955A04840E417B90265A03040DB08D51753A04840
233076489,Síčka,,living_street,,Brno,01020000000A0000008CE8E802A89F30407FD4CB947BA048406B44D554BB9F3040C7B4DBD37AA04840CF3A996EC89F30405C8E57207AA048403CEF1010DD9F3040C8725CD779A0484087F9F202EC9F3040EB483F2B7AA048407C49BE6D01A03040F0A31AF67BA04840E8082AF40BA03040730C6DA57CA048408D02E9071AA03040D228136D7DA04840830DF4F521A0304055F3C1D77CA04840ED05B0123DA030409245F5317AA04840
"[233076489, 26212951]",Síčka,,"['residential', 'living_street']",50,Brno,0102000000040000008CE8E802A89F30407FD4CB947BA048402F7315E6989F3040AEF60BD17CA04840DE3B6A4C889F3040E34B4D277EA04840DA42EB3C859F30407839364C7EA04840
233076489,Síčka,,living_street,,Brno,01020000000A000000ED05B0123DA030409245F5317AA04840830DF4F521A0304055F3C1D77CA048408D02E9071AA03040D228136D7DA04840E8082AF40BA03040730C6DA57CA048407C49BE6D01A03040F0A31AF67BA0484087F9F202EC9F3040EB483F2B7AA048403CEF1010DD9F3040C8725CD779A04840CF3A996EC89F30405C8E57207AA048406B44D554BB9F3040C7B4DBD37AA048408CE8E802A89F30407FD4CB947BA04840
176501418,Zeiberlichova,37915,tertiary,50,Brno,01020000000900000058A604696B9F3040217E593563A048407A28C0666F9F30404C659B6560A048405A7336D3739F304065B3D9475DA04840337106DA789F3040D31F50EC57A04840BC541113799F3040725E526B50A04840D99596917A9F304045D5AF743EA0484071B8454F809F3040379C436337A04840FD74F2D8859F30402E48E98832A048401F9B898E899F3040B80952842FA04840
176501418,Zeiberlichova,37915,tertiary,50,Brno,01020000000700000058A604696B9F3040217E593563A0484092674DE2629F304025010FB166A0484083CC84155D9F3040E28F47156AA04840AF433525599F3040095FA9786DA0484097D35405599F30400206932C71A04840AF433525599F3040837C1A4174A048409CECB0D3599F3040CD71135A7BA04840
233076486,Melatín,,living_street,,Brno,010200000004000000C768780EC09F3040E2A6ABE05CA048401349F4328A9F3040BDD8C57E60A048402B2C5D667D9F3040BC48579F61A0484058A604696B9F3040217E593563A04840
26212821,Soběslavova,,residential,50,Brno,01020000000400000008CBD8D0CD9E3040EFDEF6A9CF9F4840C1525DC0CB9E3040D17D946CD09F48406A21B715B19E304082EE810CD39F48401F0CE13DAC9E3040CF712486D39F4840
"[806004091, 28210605]",Labská,,residential,,Brno,01020000000F0000002C39DD68B69130403BE466B801964840BCFCF3D9A69130402E92D15C029648406F394D559091304099147A5803964840373FB4458891304004B1C79F039648405708ABB1849130408761D1BE0396484078955A947E913040570B47EB039648403B12D495749130403920AE4104964840A1078893459130402DE285BE05964840873A072A3E913040A488B1F10596484047AA944330913040AF4AD86D06964840C64A71FA1F913040D981CEFF069648408354E5D6FF90304061318FA108964840149FF133E4903040E96A86AF0A964840A9CB18D5D8903040A114ADDC0B9648409FBEAFDBB1903040454772F90F964840
46339722,Pod Nemocnicí,,residential,,Brno,0102000000090000002C39DD68B69130403BE466B801964840033FAA61BF9130401D13735A01964840D53F8864C891304005A3923A0196484065ADFC8DD1913040D64C0867019648404F1EBBB0DA9130401193CBDA019648406E0498E8E2913040C9B2BB9B0296484015527E52ED9130406371491F04964840E83EEF7CF5913040B6696CAF059648403134E895FC913040F07BE58B07964840
48028132,Osová,,tertiary,50,Brno,0102000000080000002C39DD68B69130403BE466B8019648400E547C32B591304071732A190096484056348C71B491304084882F6EFE9548409E5C5320B3913040975BB5C6FB954840282CF180B29130406FE877ABF89548407659A725B1913040CC1A063DE595484088687407B1913040FD76C883E3954840AC72A1F2AF913040A629029CDE954840
52518804,Osová,,tertiary,50,Brno,0102000000100000002C39DD68B69130403BE466B801964840422DBC81B89130400A9C114A0496484053D4F434BB913040D953BCDB06964840ECBA5C69BE913040E9CCE26A09964840A9D3CB39C2913040A7199CD20B9648401DD8E033C891304040D2F1E20E964840E34AE251CF91304032607FC8119648401574D602D69130402B3BB313149648401A8A3BDEE4913040236CD33318964840EBFAAA01EF9130407017505E1A9648409A59F047F69130409890C5EC1B9648409FC085860F92304078094E7D209648402CBAF59A1E923040EEBDAE15239648409865F448289230402E8D5F78259648404BD1257733923040A4552DE9289648401969F34938923040BA1BFADD2A964840
31953541,Vltavská,,residential,,Brno,01020000000A0000009FBEAFDBB1903040454772F90F96484012729472AD90304030A182C30B964840800C1D3BA8903040911788540796484019D69EA39F9030400C0ADEEBFF954840D619DF1797903040F8414C78F89548400D7B905495903040DB00C7F9F69548405E786F568E9030401F36470CF1954840D6581D948B9030403ECBF3E0EE954840FCCADEAD8790304087B13B93EC954840DA3FAABC7890304085B0BF91E5954840
"[26278551, 730491103]",Labská,,residential,,Brno,0102000000130000009FBEAFDBB1903040454772F90F96484061CA1BBB9F90304074AB3132129648409329D5F48F903040C62D8B2E14964840383C73C57B90304012352CA1169648402D358CCC6D9030405F28603B18964840B4EF40536590304082B68B1F199648403EF3284B63903040119F854E19964840F17739364C9030406FCF98EE1A9648407E9301FB43903040DA6BE6351B9648403AEBAE473C903040349D42531B964840589FBCD930903040FEE5A4411B964840C83148B02790304010F571231B9648403DDD2F551F903040525AC9D81A9648408F56105E16903040F36B35351A964840AF5E4546079030403B66EABF1896484091706B1CFB8F3040FAAAA63517964840D9FF4AF8EF8F30404E531564159648406C4BD356DB8F3040565007681196484067F8AAF0C28F30402FB5EF9B0C964840
"[806004091, 28210605]",Labská,,residential,,Brno,01020000000F0000009FBEAFDBB1903040454772F90F964840A9CB18D5D8903040A114ADDC0B964840149FF133E4903040E96A86AF0A9648408354E5D6FF90304061318FA108964840C64A71FA1F913040D981CEFF0696484047AA944330913040AF4AD86D06964840873A072A3E913040A488B1F105964840A1078893459130402DE285BE059648403B12D495749130403920AE410496484078955A947E913040570B47EB039648405708ABB1849130408761D1BE03964840373FB4458891304004B1C79F039648406F394D559091304099147A5803964840BCFCF3D9A69130402E92D15C029648402C39DD68B69130403BE466B801964840
