"id","external_ids","event_time","ingested_at","first_seen","last_seen","location_geog","city","street_name","road_number","road_type_code","accident_type","accident_subtype","cause_primary","cause_secondary","severity","fatalities_count","serious_injuries","minor_injuries","persons_involved","vehicles_involved","damage_czk","damage_category","weather_condition","road_surface","light_condition","road_condition","vehicle_types","alcohol_involved","drugs_involved","alcohol_level","quality_score","raw","segment_id"
9493,"{""police_cr"": ""060225220505""}","2022-12-04 17:00:00+00","2026-04-08 23:58:52.871938+00","2026-04-08 23:58:52.871938+00","2026-04-08 23:58:52.871938+00","0101000020E61000003A9693B09A9330405F6CE88539964840","Brno","Jihlavská","602","monitored_road","srážka - s chodcem","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","chodci na vyznačeném přechodu","řidičem - motorového vozidla","minor",0,0,1,NULL,1,0,NULL,"déšť","povrch mokrý","v noci - s veřejným osvětlením, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, déšť, sněžení apod.)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""20"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělícím pásem"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""PEUGEOT"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8107
9529,"{""police_cr"": ""060225225387""}","2022-12-12 05:45:00+00","2026-04-08 23:58:53.284374+00","2026-04-08 23:58:53.284374+00","2026-04-08 23:58:53.284374+00","0101000020E6100000356B30ED529830405C31D2B217964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","nedodržení bezpečné vzdálenosti za vozidlem","řidičem - motorového vozidla","minor",0,0,2,NULL,2,1000,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - zhoršená viditelnost (svítání, soumrak)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""21"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6501
9589,"{""police_cr"": ""060226222541""}","2022-12-23 14:20:00+00","2026-04-08 23:58:54.147325+00","2026-04-08 23:58:54.147325+00","2026-04-08 23:58:54.147325+00","0101000020E6100000FEDA0BFBC391304007AE711C46964840","Brno","Jihlavská","","street","srážka - s jedoucím nekolejovým vozidlem","zezadu","samovolné rozjetí nezajištěného vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,200,NULL,"mlha","povrch mokrý","v noci - s veřejným osvětlením, zhoršená viditelnost vlivem povětrnostních podmínek (mlha, déšť, sněžení apod.)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""17"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""žádná z uvedených"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""nezjištěno, řidič místo nehody opustil - (u p44 je kód 17, nebo u p50a je kód 4)"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""registrované mimo území ČR"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""0"", ""vehicle_after_accident"": ""řidič ujel (utekl) - - nezjištěn""}",8184
9682,"{""police_cr"": ""060306220180""}","2022-03-07 05:15:00+00","2026-04-08 23:58:55.683106+00","2026-04-08 23:58:55.683106+00","2026-04-08 23:58:55.683106+00","0101000020E6100000A196AD71FB8030401A23E4F4A2964840","Troubsko","Jihlavská","602","secondary","srážka - s pevnou překážkou","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nezvládnutí řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,1,500,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - zhoršená viditelnost (svítání, soumrak)","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""19"", ""obstacle_type"": ""odrazník, patník, - sloupek směrový, sloupek dopravní značky apod."", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""450"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",9231
9934,"{""police_cr"": ""060306220856""}","2022-09-16 02:45:00+00","2026-04-08 23:58:59.123904+00","2026-04-08 23:58:59.123904+00","2026-04-08 23:58:59.123904+00","0101000020E610000091452A7D2B81304099AC67F9A1964840","Troubsko","Jihlavská","602","secondary","srážka - s jedoucím nekolejovým vozidlem","boční","proti příkazu dopravní značky - DEJ PŘEDNOST","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,400,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nákladní automobil s návěsem""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""přednost vyznačena dopravními značkami"", ""direction"": ""kruhový objezd"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""22"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLVO"", ""driver_license"": ""s řidičským oprávněním skupiny - C"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""místní úprava"", ""intersecting_road"": ""3"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""200"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",9234
9981,"{""police_cr"": ""060306220992""}","2022-10-30 10:00:00+00","2026-04-08 23:58:59.98424+00","2026-04-08 23:58:59.98424+00","2026-04-08 23:58:59.98424+00","0101000020E6100000DEE9127EA17F3040AF083879C7964840","Troubsko","Jihlavská","602","secondary","srážka - s pevnou překážkou","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","nepřizpůsobení rychlosti - vlastnostem vozidla a nákladu","řidičem - motorového vozidla","property_damage",0,0,0,NULL,1,320,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2022"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""06"", ""obstacle_type"": ""jiná překážka - (zábradlí, oplocení, násep, nástupní ostrůvek apod.)"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""AUDI"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""dlažba"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""300"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",3446
10257,"{""police_cr"": ""060206210035""}","2021-01-11 16:20:00+00","2026-04-08 23:59:07.106035+00","2026-04-08 23:59:07.106035+00","2026-04-08 23:59:07.106035+00","0101000020E61000009352D2949A983040E508D4F11B964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","zezadu","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,700,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nákladní automobil (včetně multikáry, autojeřábu, cisterny atd.)""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2021"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""10"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""VOLKSWAGEN"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""v blízkosti přechodu pro chodce (do vzdálenosti 20 m)"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - využívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""400"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6505
10744,"{""police_cr"": ""060206210522""}","2021-04-27 00:20:00+00","2026-04-08 23:59:15.722671+00","2026-04-08 23:59:15.722671+00","2026-04-08 23:59:15.722671+00","0101000020E6100000B7D515FFCA913040D944C2E840964840","Brno","Jihlavská","","monitored_road","havárie","nepřichází v úvahu - nejedná se o srážku jedoucích vozidel","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","minor",0,0,1,NULL,1,60,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{moped}",True,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2021"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""pod vlivem - léků, narkotik"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""20"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělícím pásem"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""jiné vyrobené mimo ČR"", ""driver_license"": ""bez příslušného řidičského oprávnění"", ""specific_place"": ""přechod pro chodce"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - s následky na životě"", ""vehicle_damage_czk"": ""50"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",8184
10784,"{""police_cr"": ""060206210562""}","2021-04-27 06:37:00+00","2026-04-08 23:59:16.197404+00","2026-04-08 23:59:16.197404+00","2026-04-08 23:59:16.197404+00","0101000020E6100000A160C0E19098304080038A3919964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","boční","vyhýbání bez dostatečného bočního odstupu (vůle)","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,600,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2021"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""16"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""čtyřpruhová s dělící čarou"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""BMW - motocykly"", ""driver_license"": ""s řidičským oprávněním skupiny - C"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromá organizace - (podnikatel, s.r.o., v.o.s., a.s., atd.)"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""500"", ""vehicle_after_accident"": ""nedošlo k požáru"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6501
10967,"{""police_cr"": ""060206210745""}","2021-05-28 23:10:00+00","2026-04-08 23:59:18.326183+00","2026-04-08 23:59:18.326183+00","2026-04-08 23:59:18.326183+00","0101000020E6100000D781F45199913040C0B6C60945964840","Brno","Jihlavská","","monitored_road","srážka - s jedoucím nekolejovým vozidlem","boční","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,50,NULL,"neztížené","povrch suchý - neznečištěný","v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""nezjištěno, řidič ujel""}",False,False,NULL,100,"{""year"": ""2021"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""přímý úsek"", ""visibility"": ""dobré"", ""intersection"": ""mimo křižovatku"", ""vehicle_year"": ""XX"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""třípruhová"", ""road_position"": ""na jízdním pruhu"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""žádný způsob řízení provozu"", ""road_surface_type"": ""živice"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""0""}",8183
11419,"{""police_cr"": ""060206211197""}","2021-07-29 08:55:00+00","2026-04-08 23:59:24.850054+00","2026-04-08 23:59:24.850054+00","2026-04-08 23:59:24.850054+00","0101000020E610000071140A0BC4983040266AD1C415964840","Brno","Jihlavská","","intersection","srážka - s jedoucím nekolejovým vozidlem","boční","řidič se plně nevěnoval řízení vozidla","řidičem - motorového vozidla","property_damage",0,0,0,NULL,2,400,NULL,"neztížené","povrch suchý - neznečištěný","ve dne - viditelnost nezhoršená vlivem povětrnostních podmínek","dobrý, bez závad","{""osobní automobil bez přívěsu""}",False,False,NULL,100,"{""skid"": ""ne"", ""year"": ""2021"", ""source"": ""police-cr"", ""locality"": ""v obci"", ""priority"": ""žádná místní úprava"", ""direction"": ""křižovatka průsečná - čtyřramenná"", ""visibility"": ""dobré"", ""driver_state"": ""dobrý - žádné nepříznivé okolnosti nebyly zjištěny"", ""intersection"": ""na křižovatce - uvnitř hranic křižovatky definovaných pro systém evidence nehod (zóna 9)"", ""vehicle_year"": ""11"", ""obstacle_type"": ""nepříchází v úvahu - nejedná se o srážku s pevnou překážkou"", ""road_division"": ""dvoupruhová"", ""road_position"": ""na jízdním pruhu"", ""vehicle_brand"": ""ŠKODA"", ""driver_license"": ""s řidičským oprávněním skupiny - B"", ""specific_place"": ""žádné nebo žádné z uvedených"", ""traffic_control"": ""světelným signalizačním zařízením"", ""road_surface_type"": ""živice"", ""vehicle_ownership"": ""soukromé - nevyužívané k výdělečné činnosti"", ""accident_character"": ""nehoda - pouze s hmotnou škodou"", ""vehicle_damage_czk"": ""100"", ""vehicle_after_accident"": ""žádná z uvedených"", ""driver_external_influence"": ""řidič nebyl ovlivněn""}",6516
