"id","external_ids","event_time","ingested_at","first_seen","last_seen","jam_line_geog","city","street_name","road_number","road_type_code","delay_seconds","length_m","speed_kmh","speed_normal_kmh","severity","quality_score","raw","segment_id"
25471,"{""waze"": ""776575248"", ""waze_alert"": [""71fe9248-81f8-42dc-971a-190c6751c43b""]}","2026-04-09 13:22:02.904+00","2026-04-09 13:22:48.288927+00","2026-04-09 13:22:48.288927+00","2026-04-09 13:53:50.089195+00","0102000020E61000000F0000003CC093162E7F3040A8FC6B79E59648403694DA8B687F3040639B5434D6964840A3772AE09E7F3040F92F1004C89648408FAA2688BA7F3040CDAFE600C19648404298DBBDDC7F3040494C50C3B7964840AEBCE47FF27F304033C005D9B29648403C32569BFF7F3040C4B46FEEAF9648403A048E041A8030403DB5FAEAAA96484040FB9122328030405D363AE7A796484048C2BE9D44803040C9207711A6964840268E3C1059803040CA54C1A8A4964840342F87DD77803040C4978922A4964840348639419B803040B22C98F8A3964840B62FA017EE8030408F56B5A4A3964840DBC4C9FD0E81304012691B7FA2964840","Troubsko","Jihlavská","602","secondary",74.0,605.0,18.03,46.539785252079945,"heavy",95,"{""id"": 776575248, ""city"": ""Troubsko"", ""line"": [{""x"": 16.496797, ""y"": 49.178878}, {""x"": 16.497689, ""y"": 49.178412}, {""x"": 16.498518, ""y"": 49.177979}, {""x"": 16.49894, ""y"": 49.177765}, {""x"": 16.499462, ""y"": 49.177483}, {""x"": 16.499794, ""y"": 49.177333}, {""x"": 16.499994, ""y"": 49.177244}, {""x"": 16.500397, ""y"": 49.177091}, {""x"": 16.500765, ""y"": 49.176999}, {""x"": 16.501047, ""y"": 49.176943}, {""x"": 16.501359, ""y"": 49.1769}, {""x"": 16.501829, ""y"": 49.176884}, {""x"": 16.502369, ""y"": 49.176879}, {""x"": 16.503633, ""y"": 49.176869}, {""x"": 16.504135, ""y"": 49.176834}], ""uuid"": 776575248, ""_type"": ""jam"", ""delay"": 74, ""level"": 3, ""speed"": 5.008333333333334, ""length"": 605, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 383757443, ""toNode"": 299163393, ""fromNode"": 110586900, ""isForward"": true}, {""ID"": 383757444, ""toNode"": 171575301, ""fromNode"": 299163393, ""isForward"": true}, {""ID"": 283291774, ""toNode"": 234238961, ""fromNode"": 171575301, ""isForward"": true}, {""ID"": 416526087, ""toNode"": 320668507, ""fromNode"": 234238961, ""isForward"": true}, {""ID"": 416526088, ""toNode"": 308678634, ""fromNode"": 320668507, ""isForward"": true}, {""ID"": 398283697, ""toNode"": 299163870, ""fromNode"": 308678634, ""isForward"": true}, {""ID"": 383758170, ""toNode"": 252793393, ""fromNode"": 299163870, ""isForward"": true}, {""ID"": 383758050, ""toNode"": 299163789, ""fromNode"": 252793393, ""isForward"": true}, {""ID"": 383758051, ""toNode"": 297644935, ""fromNode"": 299163789, ""isForward"": true}, {""ID"": 381462790, ""toNode"": 285880535, ""fromNode"": 297644935, ""isForward"": true}, {""ID"": 363254740, ""toNode"": 232577668, ""fromNode"": 285880535, ""isForward"": true}], ""speedKMH"": 18.03, ""turnType"": ""NONE"", ""pubMillis"": 1775740922904, ""_fetchedAt"": ""2026-04-09T13:53:45.287203169Z""}",9210
26276,"{""waze"": ""778712838"", ""waze_alert"": [""a5390409-5be4-4b31-a37c-8342f758e27d"", ""05a0f3f5-3525-4338-bf46-b8efc32155de"", ""4d2f41ef-744e-469b-9ba0-366c1baf2ee5"", ""e75db668-5a29-4cb3-94fe-c5361d59d9fe""]}","2026-04-09 13:31:20.845+00","2026-04-09 13:31:44.441512+00","2026-04-09 13:31:44.441512+00","2026-04-09 14:18:56.26057+00","0102000020E610000008000000AA2A3410CB96304006483481229648404774CFBA4697304032772D211F9648406F2EFEB627983040CF81E508199648403370404B57983040A13193A817964840344C6DA983983040F4BF5C8B16964840B20FB22C9898304019CA8976159648406495D233BD98304078D2C26515964840064CE0D6DD9830404E0B5EF415964840","Brno","Jihlavská","602","secondary",95.0,593.0,12.99,30.786624479600334,"heavy",100,"{""id"": 778712838, ""city"": ""Brno"", ""line"": [{""x"": 16.589036, ""y"": 49.172928}, {""x"": 16.590923, ""y"": 49.172825}, {""x"": 16.594356, ""y"": 49.172639}, {""x"": 16.595082, ""y"": 49.172597}, {""x"": 16.595759, ""y"": 49.172563}, {""x"": 16.596072, ""y"": 49.17253}, {""x"": 16.596637, ""y"": 49.172528}, {""x"": 16.597135, ""y"": 49.172545}], ""uuid"": 778712838, ""_type"": ""jam"", ""delay"": 95, ""level"": 3, ""speed"": 3.6083333333333334, ""length"": 593, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Vídeňská"", ""roadType"": 7, ""segments"": [{""ID"": 309815818, ""toNode"": 110867904, ""fromNode"": 252029889, ""isForward"": true}, {""ID"": 102861528, ""toNode"": 110126301, ""fromNode"": 110867904, ""isForward"": true}, {""ID"": 101585872, ""toNode"": 151703777, ""fromNode"": 110126301, ""isForward"": true}, {""ID"": 102086038, ""toNode"": 111701035, ""fromNode"": 151703777, ""isForward"": true}, {""ID"": 104241313, ""toNode"": 303454907, ""fromNode"": 111701035, ""isForward"": true}], ""speedKMH"": 12.99, ""turnType"": ""NONE"", ""pubMillis"": 1775741480845, ""_fetchedAt"": ""2026-04-09T14:14:46.297869722Z""}",6502
28326,"{""waze"": ""41c106fe-5b65-4b12-8db6-e83b968cf3d7""}","2026-04-09 13:51:41+00","2026-04-09 13:51:55.358055+00","2026-04-09 13:51:55.358055+00","2026-04-09 14:09:55.800477+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"standstill",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""41c106fe-5b65-4b12-8db6-e83b968cf3d7"", ""_type"": ""alert"", ""magvar"": 83, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.557286, ""y"": 49.17371}, ""roadType"": 7, ""pubMillis"": 1775742701000, ""_fetchedAt"": ""2026-04-09T14:09:46.265271726Z"", ""confidence"": 1, ""reliability"": 7, ""reportRating"": 3, ""reportByMunicipalityUser"": ""false""}",8734
28660,"{""waze"": ""76d8ee35-efa5-4ffb-8eb9-e1ed62036f45""}","2026-04-09 13:53:55+00","2026-04-09 13:54:54.829359+00","2026-04-09 13:54:54.829359+00","2026-04-09 14:09:55.775148+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"standstill",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""76d8ee35-efa5-4ffb-8eb9-e1ed62036f45"", ""_type"": ""alert"", ""magvar"": 83, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_STAND_STILL_TRAFFIC"", ""location"": {""x"": 16.556287, ""y"": 49.173639}, ""roadType"": 7, ""pubMillis"": 1775742835000, ""_fetchedAt"": ""2026-04-09T14:09:46.265271726Z"", ""confidence"": 0, ""reliability"": 6, ""reportRating"": 5, ""reportByMunicipalityUser"": ""false""}",8740
30050,"{""waze"": ""786321418"", ""waze_alert"": [""ab821a1e-f31f-4b9e-988c-42a39bbe7255"", ""cd6da1e3-9fb1-45a3-bd69-15db72e46202""]}","2026-04-09 14:07:38.618+00","2026-04-09 14:07:50.737398+00","2026-04-09 14:07:50.737398+00","2026-04-09 14:40:56.069465+00","0102000020E61000000E0000003694DA8B687F3040639B5434D6964840A3772AE09E7F3040F92F1004C89648408FAA2688BA7F3040CDAFE600C19648404298DBBDDC7F3040494C50C3B7964840AEBCE47FF27F304033C005D9B29648403C32569BFF7F3040C4B46FEEAF9648403A048E041A8030403DB5FAEAAA96484040FB9122328030405D363AE7A796484048C2BE9D44803040C9207711A6964840268E3C1059803040CA54C1A8A4964840342F87DD77803040C4978922A4964840348639419B803040B22C98F8A3964840B62FA017EE8030408F56B5A4A3964840DBC4C9FD0E81304012691B7FA2964840","Troubsko","Jihlavská",NULL,"secondary",80.0,522.0,15.58,46.2672819216182,"heavy",100,"{""id"": 786321418, ""city"": ""Troubsko"", ""line"": [{""x"": 16.497689, ""y"": 49.178412}, {""x"": 16.498518, ""y"": 49.177979}, {""x"": 16.49894, ""y"": 49.177765}, {""x"": 16.499462, ""y"": 49.177483}, {""x"": 16.499794, ""y"": 49.177333}, {""x"": 16.499994, ""y"": 49.177244}, {""x"": 16.500397, ""y"": 49.177091}, {""x"": 16.500765, ""y"": 49.176999}, {""x"": 16.501047, ""y"": 49.176943}, {""x"": 16.501359, ""y"": 49.1769}, {""x"": 16.501829, ""y"": 49.176884}, {""x"": 16.502369, ""y"": 49.176879}, {""x"": 16.503633, ""y"": 49.176869}, {""x"": 16.504135, ""y"": 49.176834}], ""uuid"": 786321418, ""_type"": ""jam"", ""delay"": 80, ""level"": 3, ""speed"": 4.3277777777777775, ""length"": 522, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 383757444, ""toNode"": 171575301, ""fromNode"": 299163393, ""isForward"": true}, {""ID"": 283291774, ""toNode"": 234238961, ""fromNode"": 171575301, ""isForward"": true}, {""ID"": 416526087, ""toNode"": 320668507, ""fromNode"": 234238961, ""isForward"": true}, {""ID"": 416526088, ""toNode"": 308678634, ""fromNode"": 320668507, ""isForward"": true}, {""ID"": 398283697, ""toNode"": 299163870, ""fromNode"": 308678634, ""isForward"": true}, {""ID"": 383758170, ""toNode"": 252793393, ""fromNode"": 299163870, ""isForward"": true}, {""ID"": 383758050, ""toNode"": 299163789, ""fromNode"": 252793393, ""isForward"": true}, {""ID"": 383758051, ""toNode"": 297644935, ""fromNode"": 299163789, ""isForward"": true}, {""ID"": 381462790, ""toNode"": 285880535, ""fromNode"": 297644935, ""isForward"": true}, {""ID"": 363254740, ""toNode"": 232577668, ""fromNode"": 285880535, ""isForward"": true}], ""speedKMH"": 15.58, ""turnType"": ""NONE"", ""pubMillis"": 1775743658618, ""_fetchedAt"": ""2026-04-09T14:21:46.261182797Z""}",9214
22048,"{""waze"": ""765825104"", ""waze_alert"": [""cd190c9e-254f-4440-9e68-6a92d534cef1"", ""25867010-8258-4c8a-a1e4-13d48601ffdc"", ""2239e75c-f197-4f2f-a403-89945580b70d"", ""bae15abc-f5e0-441f-8a2a-43eb703f1b09"", ""b02c8705-8706-4e39-bad2-e4713923a47b""]}","2026-04-09 12:32:24.085+00","2026-04-09 12:32:41.937748+00","2026-04-09 12:32:41.937748+00","2026-04-09 16:00:53.778409+00","0102000020E6100000080000000403081F4A9030400403081F4A964840DF1B4300709030404BAFCDC64A9648402D0ABB287A903040ECA694D74A964840A7B228ECA2903040C2DF2F664B96484055850662D9903040CE8DE9094B96484030F5F3A6229130409F3D97A94996484079EA9106B7913040DD0BCC0A45964840EBFEB1101D9230404FE78A5242964840","Brno","Jihlavská","602","secondary",85.0,520.0,14.27,40.53325240877022,"heavy",100,"{""id"": 765825104, ""city"": ""Brno"", ""line"": [{""x"": 16.563631, ""y"": 49.174137}, {""x"": 16.564209, ""y"": 49.174157}, {""x"": 16.564364, ""y"": 49.174159}, {""x"": 16.564986, ""y"": 49.174176}, {""x"": 16.565817, ""y"": 49.174165}, {""x"": 16.566935, ""y"": 49.174123}, {""x"": 16.569199, ""y"": 49.173982}, {""x"": 16.570756, ""y"": 49.173899}], ""uuid"": 765825104, ""_type"": ""jam"", ""delay"": 85, ""level"": 3, ""speed"": 3.963888888888889, ""length"": 520, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": """", ""roadType"": 7, ""segments"": [{""ID"": 205262250, ""toNode"": 185116406, ""fromNode"": 96728320, ""isForward"": false}, {""ID"": 205262260, ""toNode"": 185116407, ""fromNode"": 185116406, ""isForward"": true}, {""ID"": 205262252, ""toNode"": 185116231, ""fromNode"": 185116407, ""isForward"": true}, {""ID"": 205261838, ""toNode"": 92813100, ""fromNode"": 185116231, ""isForward"": true}, {""ID"": 86290950, ""toNode"": 96728279, ""fromNode"": 92813100, ""isForward"": true}, {""ID"": 90067547, ""toNode"": 96733838, ""fromNode"": 96728279, ""isForward"": true}], ""speedKMH"": 14.27, ""turnType"": ""NONE"", ""pubMillis"": 1775737944085, ""_fetchedAt"": ""2026-04-09T16:00:50.326322128Z""}",8181
33124,"{""waze"": ""153d67ac-1a83-4a18-b55e-985de1ebb030""}","2026-04-09 14:40:27+00","2026-04-09 14:40:56.164256+00","2026-04-09 14:40:56.164256+00","2026-04-09 15:05:56.299877+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"heavy",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""153d67ac-1a83-4a18-b55e-985de1ebb030"", ""_type"": ""alert"", ""magvar"": 84, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.55924, ""y"": 49.173844}, ""roadType"": 7, ""pubMillis"": 1775745627000, ""_fetchedAt"": ""2026-04-09T15:05:47.254046264Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 1, ""reportByMunicipalityUser"": ""false""}",8715
21612,"{""waze"": ""763715422"", ""waze_alert"": [""01c67406-dd5a-40bf-bc5c-b3b68a37f558"", ""2b61bed5-07fc-4b85-a0ce-f65a63741969"", ""58048075-5c53-41a3-9599-cc6beebdf07b""]}","2026-04-09 12:23:01.291+00","2026-04-09 12:23:39.999697+00","2026-04-09 12:23:39.999697+00","2026-04-09 14:38:48.067279+00","0102000020E610000003000000AA2A3410CB96304006483481229648405B28999CDA9530402D0B26FE28964840E7ABE46377953040EAB303AE2B964840","Brno","Jihlavská","602","secondary",98.0,379.0,9.5,29.907245039224737,"heavy",100,"{""id"": 763715422, ""city"": ""Brno"", ""line"": [{""x"": 16.589036, ""y"": 49.172928}, {""x"": 16.585367, ""y"": 49.173126}, {""x"": 16.583853, ""y"": 49.173208}], ""uuid"": 763715422, ""_type"": ""jam"", ""delay"": 98, ""level"": 3, ""speed"": 2.638888888888889, ""length"": 379, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Dlouhá"", ""roadType"": 7, ""segments"": [{""ID"": 309974246, ""toNode"": 251306715, ""fromNode"": 252029889, ""isForward"": false}, {""ID"": 308655556, ""toNode"": 52246925, ""fromNode"": 251306715, ""isForward"": false}], ""speedKMH"": 9.5, ""turnType"": ""NONE"", ""pubMillis"": 1775737381291, ""_fetchedAt"": ""2026-04-09T14:38:46.255042093Z""}",7935
44030,"{""waze"": ""718acc44-fdee-441a-bff4-e8229e6ab352""}","2026-04-10 05:54:32+00","2026-04-10 05:55:32.236277+00","2026-04-10 05:55:32.236277+00","2026-04-10 05:58:32.49732+00",NULL,"Brno","Jihlavská","602","secondary",NULL,NULL,NULL,NULL,"moderate",40,"{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""718acc44-fdee-441a-bff4-e8229e6ab352"", ""_type"": ""alert"", ""magvar"": 274, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": """", ""location"": {""x"": 16.589845, ""y"": 49.172884}, ""roadType"": 7, ""pubMillis"": 1775800472000, ""_fetchedAt"": ""2026-04-10T05:58:20.260919372Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 2, ""reportByMunicipalityUser"": ""false""}",7933
40123,"{""waze"": ""1165110332"", ""waze_alert"": [""c9f6b196-4c55-46ff-a1d6-0c08e500e07e"", ""bf6957fe-33ad-45d9-98ae-c02232691e05""]}","2026-04-10 04:42:02.158+00","2026-04-10 04:42:20.928485+00","2026-04-10 04:42:20.928485+00","2026-04-10 06:21:23.051292+00","0102000020E6100000110000005FD4EE57018A30405D4E098849964840E7FEEA71DF8A3040810706103E964840DC48D922698B304049D9226937964840EDB776A2248C30408F006E162F9648409F3D97A9498C304060B01BB62D964840573F36C98F8C3040A2D3F36E2C96484038DBDC989E8C304001DC2C5E2C9648404C1C7920B28C3040724F57772C964840A41CCC26C08C304001DC2C5E2C9648403E22A644128D3040FAB660A92E96484013D55B035B8D3040E126A3CA30964840E415889E948D30405166834C329648409B92ACC3D18D30401BBD1AA034964840855D143DF08D304097AAB4C5359648409886E123628E304000C5C892399648401B13622EA98E3040DB8651103C96484053E9279CDD8E3040B18BA2073E964840","Brno","Jihlavská","602","secondary",147.0,1393.0,21.2,56.00176991150443,"moderate",100,"{""id"": 1165110332, ""city"": ""Brno"", ""line"": [{""x"": 16.539083, ""y"": 49.174119}, {""x"": 16.542472, ""y"": 49.173769}, {""x"": 16.544573, ""y"": 49.173566}, {""x"": 16.547434, ""y"": 49.173312}, {""x"": 16.547999, ""y"": 49.17327}, {""x"": 16.549069, ""y"": 49.173231}, {""x"": 16.549295, ""y"": 49.173229}, {""x"": 16.549593, ""y"": 49.173232}, {""x"": 16.549807, ""y"": 49.173229}, {""x"": 16.55106, ""y"": 49.173299}, {""x"": 16.55217, ""y"": 49.173364}, {""x"": 16.553049, ""y"": 49.17341}, {""x"": 16.553982, ""y"": 49.173481}, {""x"": 16.554447, ""y"": 49.173516}, {""x"": 16.556185, ""y"": 49.173632}, {""x"": 16.557269, ""y"": 49.173708}, {""x"": 16.558069, ""y"": 49.173768}], ""uuid"": 1165110332, ""_type"": ""jam"", ""delay"": 147, ""level"": 2, ""speed"": 5.888888888888889, ""length"": 1393, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""» Ostrava / Bratislava (SK) / Wien (A) / Praha"", ""roadType"": 7, ""segments"": [{""ID"": 417664703, ""toNode"": 210855475, ""fromNode"": 321402728, ""isForward"": false}, {""ID"": 253574101, ""toNode"": 214348282, ""fromNode"": 210855475, ""isForward"": true}, {""ID"": 253574265, ""toNode"": 214348364, ""fromNode"": 214348282, ""isForward"": true}, {""ID"": 253574267, ""toNode"": 210855495, ""fromNode"": 214348364, ""isForward"": true}, {""ID"": 247976341, ""toNode"": 173753642, ""fromNode"": 210855495, ""isForward"": true}, {""ID"": 285680847, ""toNode"": 235708176, ""fromNode"": 173753642, ""isForward"": false}, {""ID"": 285680846, ""toNode"": 207223754, ""fromNode"": 235708176, ""isForward"": false}, {""ID"": 305365576, ""toNode"": 249178994, ""fromNode"": 207223754, ""isForward"": false}, {""ID"": 305365575, ""toNode"": 148564790, ""fromNode"": 249178994, ""isForward"": false}, {""ID"": 285680855, ""toNode"": 235708181, ""fromNode"": 148564790, ""isForward"": true}, {""ID"": 285680856, ""toNode"": 154091533, ""fromNode"": 235708181, ""isForward"": true}, {""ID"": 285680849, ""toNode"": 235708177, ""fromNode"": 154091533, ""isForward"": true}, {""ID"": 141023934, ""toNode"": 151015806, ""fromNode"": 235708177, ""isForward"": false}, {""ID"": 84016602, ""toNode"": 91330822, ""fromNode"": 151015806, ""isForward"": false}], ""speedKMH"": 21.2, ""turnType"": ""NONE"", ""pubMillis"": 1775796122158, ""_fetchedAt"": ""2026-04-10T06:21:22.262783840Z""}",8546
31224,"{""waze"": ""788884648"", ""waze_alert"": [""e75db668-5a29-4cb3-94fe-c5361d59d9fe"", ""bbe5029f-ac57-407b-8b12-fbfbbcf56108""]}","2026-04-09 14:19:37.322+00","2026-04-09 14:19:48.913014+00","2026-04-09 14:19:48.913014+00","2026-04-09 15:06:49.598299+00","0102000020E610000005000000AA2A3410CB96304006483481229648404774CFBA4697304032772D211F9648406F2EFEB627983040CF81E508199648403370404B57983040A13193A817964840344C6DA983983040F4BF5C8B16964840","Brno","Jihlavská","602","secondary",93.0,492.0,13.77,49.71447440836544,"heavy",100,"{""id"": 788884648, ""city"": ""Brno"", ""line"": [{""x"": 16.589036, ""y"": 49.172928}, {""x"": 16.590923, ""y"": 49.172825}, {""x"": 16.594356, ""y"": 49.172639}, {""x"": 16.595082, ""y"": 49.172597}, {""x"": 16.595759, ""y"": 49.172563}], ""uuid"": 788884648, ""_type"": ""jam"", ""delay"": 93, ""level"": 3, ""speed"": 3.825, ""length"": 492, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Vídeňská"", ""roadType"": 7, ""segments"": [{""ID"": 309815818, ""toNode"": 110867904, ""fromNode"": 252029889, ""isForward"": true}, {""ID"": 102861528, ""toNode"": 110126301, ""fromNode"": 110867904, ""isForward"": true}, {""ID"": 101585872, ""toNode"": 151703777, ""fromNode"": 110126301, ""isForward"": true}, {""ID"": 102086038, ""toNode"": 111701035, ""fromNode"": 151703777, ""isForward"": true}], ""speedKMH"": 13.77, ""turnType"": ""NONE"", ""pubMillis"": 1775744377322, ""_fetchedAt"": ""2026-04-09T15:06:47.298817139Z""}",6501
37011,"{""waze"": ""1079152472"", ""waze_alert"": [""6506396b-2277-438b-8634-fd5b2a29bf2c""]}","2026-04-09 15:56:02.547+00","2026-04-09 15:56:54.106315+00","2026-04-09 15:56:54.106315+00","2026-04-09 16:05:58.702645+00","0102000020E6100000070000004774CFBA4697304032772D211F9648406F2EFEB627983040CF81E508199648403370404B57983040A13193A817964840344C6DA983983040F4BF5C8B16964840B20FB22C9898304019CA8976159648406495D233BD98304078D2C26515964840064CE0D6DD9830404E0B5EF415964840","Brno","Jihlavská","602","secondary",63.0,455.0,13.4,27.650793650793656,"heavy",100,"{""id"": 1079152472, ""city"": ""Brno"", ""line"": [{""x"": 16.590923, ""y"": 49.172825}, {""x"": 16.594356, ""y"": 49.172639}, {""x"": 16.595082, ""y"": 49.172597}, {""x"": 16.595759, ""y"": 49.172563}, {""x"": 16.596072, ""y"": 49.17253}, {""x"": 16.596637, ""y"": 49.172528}, {""x"": 16.597135, ""y"": 49.172545}], ""uuid"": 1079152472, ""_type"": ""jam"", ""delay"": 63, ""level"": 3, ""speed"": 3.7222222222222223, ""length"": 455, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Vídeňská"", ""roadType"": 7, ""segments"": [{""ID"": 102861528, ""toNode"": 110126301, ""fromNode"": 110867904, ""isForward"": true}, {""ID"": 101585872, ""toNode"": 151703777, ""fromNode"": 110126301, ""isForward"": true}, {""ID"": 102086038, ""toNode"": 111701035, ""fromNode"": 151703777, ""isForward"": true}, {""ID"": 104241313, ""toNode"": 303454907, ""fromNode"": 111701035, ""isForward"": true}], ""speedKMH"": 13.4, ""turnType"": ""NONE"", ""pubMillis"": 1775750162547, ""_fetchedAt"": ""2026-04-09T16:02:50.268176367Z""}",6501
36745,"{""waze"": ""1077189278"", ""waze_alert"": [""2eb561a9-2b12-4b0d-a5eb-909e8484202f"", ""043dfac2-680c-497d-85af-2aa3ce9bb03d"", ""6506396b-2277-438b-8634-fd5b2a29bf2c""]}","2026-04-09 15:47:38.387+00","2026-04-09 15:47:52.022711+00","2026-04-09 15:47:52.022711+00","2026-04-09 16:05:58.67342+00","0102000020E6100000070000004774CFBA4697304032772D211F9648406F2EFEB627983040CF81E508199648403370404B57983040A13193A817964840344C6DA983983040F4BF5C8B16964840B20FB22C9898304019CA8976159648406495D233BD98304078D2C26515964840064CE0D6DD9830404E0B5EF415964840","Brno","Jihlavská","602","secondary",126.0,455.0,8.86,27.821256038647352,"standstill",100,"{""jam"": {""id"": 1077189278, ""city"": ""Brno"", ""line"": [{""x"": 16.590923, ""y"": 49.172825}, {""x"": 16.594356, ""y"": 49.172639}, {""x"": 16.595082, ""y"": 49.172597}, {""x"": 16.595759, ""y"": 49.172563}, {""x"": 16.596072, ""y"": 49.17253}, {""x"": 16.596637, ""y"": 49.172528}, {""x"": 16.597135, ""y"": 49.172545}], ""uuid"": 1077189278, ""_type"": ""jam"", ""delay"": 126, ""level"": 4, ""speed"": 2.4611111111111112, ""length"": 455, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Vídeňská"", ""roadType"": 7, ""segments"": [{""ID"": 102861528, ""toNode"": 110126301, ""fromNode"": 110867904, ""isForward"": true}, {""ID"": 101585872, ""toNode"": 151703777, ""fromNode"": 110126301, ""isForward"": true}, {""ID"": 102086038, ""toNode"": 111701035, ""fromNode"": 151703777, ""isForward"": true}, {""ID"": 104241313, ""toNode"": 303454907, ""fromNode"": 111701035, ""isForward"": true}], ""speedKMH"": 8.86, ""turnType"": ""NONE"", ""pubMillis"": 1775749658387, ""_fetchedAt"": ""2026-04-09T15:54:50.243077802Z""}, ""alerts"": [{""city"": ""Brno"", ""type"": ""JAM"", ""uuid"": ""6506396b-2277-438b-8634-fd5b2a29bf2c"", ""_type"": ""alert"", ""magvar"": 274, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""subtype"": ""JAM_HEAVY_TRAFFIC"", ""location"": {""x"": 16.587204, ""y"": 49.173028}, ""roadType"": 7, ""pubMillis"": 1775750036000, ""_fetchedAt"": ""2026-04-09T15:54:50.243077802Z"", ""confidence"": 0, ""reliability"": 5, ""reportRating"": 4, ""reportByMunicipalityUser"": ""false""}]}",6501
37358,"{""waze"": ""1084081586"", ""waze_alert"": [""2622f3da-313d-441c-9c43-15ddcea4c075"", ""1663c4e2-6e90-4fe4-a92d-b95fc6b544f1""]}","2026-04-09 16:18:36.289+00","2026-04-09 16:18:53.131938+00","2026-04-09 16:18:53.131938+00","2026-04-09 16:47:02.552892+00","0102000020E61000000400000030F5F3A6229130409F3D97A94996484079EA9106B7913040DD0BCC0A45964840EBFEB1101D9230404FE78A5242964840BC3FDEAB569230403EB0E3BF40964840","Brno","Jihlavská","602","secondary",92.0,344.0,9.28,29.878202995008326,"heavy",100,"{""id"": 1084081586, ""city"": ""Brno"", ""line"": [{""x"": 16.566935, ""y"": 49.174123}, {""x"": 16.569199, ""y"": 49.173982}, {""x"": 16.570756, ""y"": 49.173899}, {""x"": 16.571635, ""y"": 49.173851}], ""uuid"": 1084081586, ""_type"": ""jam"", ""delay"": 92, ""level"": 3, ""speed"": 2.577777777777778, ""length"": 344, ""street"": ""Jihlavská"", ""_source"": ""waze"", ""country"": ""EZ"", ""endNode"": ""Osová"", ""roadType"": 7, ""segments"": [{""ID"": 86290950, ""toNode"": 96728279, ""fromNode"": 92813100, ""isForward"": true}, {""ID"": 90067547, ""toNode"": 96733838, ""fromNode"": 96728279, ""isForward"": true}, {""ID"": 90076380, ""toNode"": 96733850, ""fromNode"": 96733838, ""isForward"": true}], ""speedKMH"": 9.28, ""turnType"": ""NONE"", ""pubMillis"": 1775751516289, ""_fetchedAt"": ""2026-04-09T16:46:53.236853647Z""}",8184
